date,region,description,latitude,longitude,temp_avg_c,temp_max_c,temp_min_c,precipitation_mm,solar_radiation_kwh_m2,wind_speed_ms,wind_direction_deg
2021-05-17,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,24.77,29.38,21.38,33.74,5.4122,3.35,159.0
2021-05-18,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,23.44,26.68,20.72,9.91,4.6003,4.68,127.5
2021-05-19,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,22.6,24.66,20.43,50.43,1.2686,3.2,155.0
2021-05-20,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,23.2,26.33,20.56,0.78,4.6003,2.75,112.5
2021-05-21,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,23.68,26.73,21.2,6.62,3.8462,4.16,104.4
2021-05-22,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,23.76,25.99,21.89,8.9,3.1171,5.46,118.4
2021-05-23,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,22.74,24.55,21.03,12.02,1.782,3.94,109.1
2021-05-24,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,23.87,27.37,20.75,20.07,4.4227,3.98,138.8
2021-05-25,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,24.27,27.31,22.03,8.65,5.2855,3.97,148.2
2021-05-26,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,25.64,30.27,21.82,1.24,6.9739,3.19,164.9
2021-05-27,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,26.1,31.28,21.34,0.01,6.6802,3.71,170.7
2021-05-28,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,24.97,28.41,22.0,12.07,5.5507,2.33,170.1
2021-05-29,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,25.36,30.78,20.76,1.94,6.3638,1.72,82.6
2021-05-30,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,23.89,28.46,20.31,0.62,5.7768,3.64,103.6
2021-05-31,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,24.82,29.52,20.99,2.93,5.4938,3.39,136.5
2021-06-01,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,24.72,28.46,21.61,6.62,3.4793,2.36,213.1
2021-06-02,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,24.75,29.76,19.49,11.32,6.1968,1.33,52.7
2021-06-03,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,24.65,28.73,21.81,28.38,3.4397,1.24,129.0
2021-06-04,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,23.72,27.59,21.82,16.03,3.6538,2.72,108.0
2021-06-05,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,24.81,29.56,20.72,7.4,6.1896,2.22,158.7
2021-06-06,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,25.92,30.58,21.27,1.28,7.031,2.76,163.1
2021-06-07,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,26.56,29.83,23.75,1.08,5.6062,4.33,162.1
2021-06-08,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,27.01,30.38,24.54,0.3,6.7457,3.69,158.3
2021-06-09,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,26.89,30.97,23.94,0.02,6.8695,3.35,169.6
2021-06-10,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,27.04,32.08,22.69,0.0,6.5366,3.21,183.8
2021-06-11,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,27.13,32.61,22.13,0.0,7.6109,3.25,186.2
2021-06-12,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,27.96,33.63,21.94,0.0,7.2266,1.73,214.7
2021-06-13,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,28.67,33.78,24.02,0.03,6.9972,1.82,257.4
2021-06-14,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,27.87,33.1,22.91,1.55,6.2575,2.44,3.6
2021-06-15,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,28.77,33.69,24.61,11.27,6.5755,1.23,102.1
2021-06-16,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,28.1,34.09,22.37,1.52,7.2662,1.99,89.3
2021-06-17,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,28.13,33.22,23.04,0.09,7.2883,2.14,91.0
2021-06-18,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,26.96,32.79,20.76,0.0,7.979,1.92,113.0
2021-06-19,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,27.7,34.17,21.37,0.02,7.3541,2.11,214.2
2021-06-20,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,27.57,32.35,23.91,1.91,4.5684,3.42,182.1
2021-06-21,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,28.57,32.81,25.52,3.33,4.8403,3.83,168.2
2021-06-22,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,28.47,32.61,24.81,10.01,5.8066,1.51,21.5
2021-06-23,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,28.72,33.92,23.62,1.05,7.074,2.87,159.5
2021-06-24,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,28.75,33.56,24.8,1.14,6.5386,3.18,171.1
2021-06-25,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,28.21,32.8,24.59,1.8,6.9482,3.46,180.4
2021-06-26,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,28.09,32.74,24.32,1.01,6.7687,3.64,157.7
2021-06-27,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,27.64,31.83,24.5,5.86,6.4512,3.48,114.7
2021-06-28,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,25.13,26.57,23.83,23.09,1.7052,2.75,120.4
2021-06-29,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,26.23,29.46,23.7,6.87,3.6278,2.87,124.1
2021-06-30,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,27.37,32.05,23.2,3.36,6.1183,1.96,110.9
2021-07-01,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,28.33,33.37,23.69,1.47,6.9206,1.49,156.1
2021-07-02,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,26.77,30.35,23.81,1.3,6.8693,1.67,206.2
2021-07-03,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,26.8,31.26,23.68,11.13,2.8973,0.77,282.7
2021-07-04,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,26.73,30.43,23.83,14.26,4.6973,1.53,117.7
2021-07-05,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,26.39,29.55,23.85,12.26,4.4482,2.08,121.9
2021-07-06,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,26.48,30.52,23.43,6.25,4.1484,2.61,135.7
2021-07-07,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,25.67,29.13,22.73,2.68,4.1899,3.03,130.2
2021-07-08,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,25.15,27.93,22.42,20.81,2.8973,4.45,109.1
2021-07-09,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,25.38,26.96,23.87,14.2,1.3116,3.69,132.6
2021-07-10,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,27.62,32.59,23.51,0.64,6.5873,3.15,171.8
2021-07-11,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,27.21,31.51,23.1,0.72,5.5344,3.02,201.8
2021-07-12,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,26.74,30.28,23.46,5.05,5.3429,2.28,183.8
2021-07-13,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,26.5,30.64,22.58,8.86,6.1008,1.84,133.6
2021-07-14,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,26.41,30.17,23.32,7.44,5.322,2.4,129.4
2021-07-15,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,27.0,30.86,23.69,4.56,5.9107,2.63,168.2
2021-07-16,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,27.37,31.17,24.33,2.11,5.5102,2.94,178.5
2021-07-17,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,27.9,33.08,23.26,0.08,7.4239,2.53,163.0
2021-07-18,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,28.18,32.86,23.87,0.62,6.2964,1.85,180.9
2021-07-19,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,28.64,33.27,23.87,1.97,6.2945,1.71,238.9
2021-07-20,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,26.91,31.17,23.46,5.5,5.4965,2.05,1.8
2021-07-21,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,27.0,31.94,22.41,4.96,5.243,1.72,105.9
2021-07-22,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,26.58,31.28,22.82,3.0,5.9282,2.18,200.1
2021-07-23,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,27.9,33.47,23.3,0.79,7.2737,3.0,186.1
2021-07-24,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,27.99,34.42,22.37,0.02,7.7153,2.75,199.5
2021-07-25,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,27.33,33.03,21.68,0.0,7.4006,2.04,222.9
2021-07-26,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,27.8,33.52,22.86,0.0,7.5816,1.87,229.8
2021-07-27,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,27.69,33.41,22.16,3.25,5.7605,1.77,225.5
2021-07-28,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,28.56,32.74,24.01,1.94,6.8321,1.21,89.2
2021-07-29,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,29.02,34.71,25.23,0.17,6.0842,2.05,145.5
2021-07-30,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,29.11,34.61,25.37,1.71,6.3106,1.48,171.1
2021-07-31,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,29.09,35.04,24.19,1.1,6.3358,2.05,213.3
2021-08-01,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,28.62,33.52,24.59,0.41,5.6743,2.46,219.9
2021-08-02,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,27.65,31.84,24.13,6.02,5.8567,2.44,273.3
2021-08-03,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,28.36,33.24,23.18,3.14,4.4484,1.18,326.2
2021-08-04,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,27.79,32.98,23.8,5.36,3.7102,2.15,89.7
2021-08-05,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,26.34,29.32,23.57,3.05,3.0074,1.79,104.6
2021-08-06,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,27.23,32.57,23.0,4.03,5.1463,2.29,134.3
2021-08-07,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,28.52,34.46,23.52,1.25,6.7577,3.0,177.9
2021-08-08,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,29.07,34.39,24.6,0.23,6.7049,3.96,177.1
2021-08-09,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,29.04,34.21,25.05,0.11,6.9182,3.86,177.3
2021-08-10,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,28.76,34.32,24.5,0.25,6.738,3.06,166.6
2021-08-11,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,28.72,34.11,24.76,0.32,6.1183,2.64,162.2
2021-08-12,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,28.64,34.11,24.36,1.09,6.3031,2.15,165.5
2021-08-13,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,28.65,33.66,24.76,1.9,4.8355,1.77,146.6
2021-08-14,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,28.9,34.28,25.37,1.51,5.8361,1.85,111.3
2021-08-15,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,28.36,33.86,23.47,6.54,5.4007,1.34,19.8
2021-08-16,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,28.04,33.24,23.9,4.53,5.8087,1.64,157.4
2021-08-17,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,28.7,34.96,23.67,1.89,6.3782,2.24,163.2
2021-08-18,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,28.67,32.6,25.44,5.98,4.0613,2.93,158.1
2021-08-19,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,29.17,34.04,25.68,2.5,6.4034,3.09,168.2
2021-08-20,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,29.21,35.28,24.91,0.1,6.8527,3.15,169.1
2021-08-21,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,29.44,36.42,24.06,0.0,6.786,2.88,175.9
2021-08-22,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,28.99,36.6,23.22,0.0,6.8234,2.01,191.4
2021-08-23,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,29.05,37.2,22.17,0.0,6.8287,2.06,200.7
2021-08-24,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,29.82,37.7,23.09,0.0,6.5712,2.09,198.3
2021-08-25,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,30.16,36.73,24.82,0.7,5.7636,1.45,175.7
2021-08-26,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,29.85,36.29,24.56,3.04,4.5329,2.37,89.1
2021-08-27,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,27.43,30.96,25.12,3.08,4.7537,2.72,101.3
2021-08-28,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,27.09,30.78,24.44,2.91,4.6222,2.25,74.9
2021-08-29,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,28.76,35.03,23.95,0.84,5.8896,2.19,28.4
2021-08-30,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,30.15,37.3,23.74,0.12,6.3238,2.26,317.1
2021-08-31,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,30.36,37.94,24.43,0.25,6.551,2.68,212.7
2021-09-01,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,29.96,36.6,24.9,2.34,4.6418,2.31,185.5
2021-09-02,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,29.79,35.63,25.43,2.53,5.0556,2.04,164.2
2021-09-03,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,29.23,35.09,24.5,5.12,5.0244,2.07,167.0
2021-09-04,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,29.66,36.75,24.12,0.4,6.1867,2.51,203.8
2021-09-05,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,29.89,37.35,23.75,0.91,6.4315,2.49,228.0
2021-09-06,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,28.88,34.05,24.67,4.99,4.326,2.06,312.1
2021-09-07,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,27.68,35.6,21.83,0.18,6.5254,1.95,81.4
2021-09-08,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,27.72,36.12,19.98,0.0,6.63,1.95,36.9
2021-09-09,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,27.96,36.3,20.91,0.0,6.3986,2.55,30.0
2021-09-10,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,25.92,34.95,18.74,0.0,6.6946,2.87,85.1
2021-09-11,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,25.71,34.77,17.45,0.0,5.8872,2.93,102.2
2021-09-12,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,25.81,32.33,19.76,1.51,4.8005,2.95,94.8
2021-09-13,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,25.07,27.71,23.82,19.05,1.5773,5.31,84.6
2021-09-14,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,23.79,26.06,21.3,21.73,2.3815,7.32,22.0
2021-09-15,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,25.44,31.63,21.09,0.25,3.3106,3.67,3.9
2021-09-16,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,25.54,31.05,21.82,0.04,3.9862,2.25,30.3
2021-09-17,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,27.65,34.44,21.65,0.0,5.1274,1.44,307.2
2021-09-18,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,27.97,34.39,22.41,2.31,5.0554,1.75,322.7
2021-09-19,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,27.34,33.4,23.58,1.46,5.4194,2.0,181.3
2021-09-20,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,28.67,36.2,22.53,0.06,6.0557,2.72,181.5
2021-09-21,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,28.83,36.15,23.87,0.82,5.568,2.93,287.2
2021-09-22,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,23.19,30.38,16.59,0.03,6.329,4.5,19.0
2021-09-23,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,21.22,30.53,13.07,0.0,6.6598,2.19,99.8
2021-09-24,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,22.18,30.62,15.74,0.0,6.5042,2.44,118.3
2021-09-25,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,23.06,32.03,16.25,0.0,6.4531,2.04,110.1
2021-09-26,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,23.57,31.26,16.52,0.0,6.1032,2.43,124.3
2021-09-27,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,26.53,34.08,20.34,0.1,4.2564,1.94,139.4
2021-09-28,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,26.08,30.28,23.04,30.88,2.7161,2.89,164.1
2021-09-29,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,25.77,31.33,21.95,7.58,3.385,2.25,159.5
2021-09-30,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,25.97,31.18,22.62,13.6,3.5938,2.45,129.4
2021-10-01,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,24.22,25.84,22.68,32.04,1.9078,2.72,109.1
2021-10-02,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,24.79,28.7,21.92,3.76,3.7082,2.01,111.0
2021-10-03,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,25.75,30.73,22.08,2.2,4.745,1.55,3.6
2021-10-04,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,23.57,30.12,18.88,0.01,5.2757,2.81,6.3
2021-10-05,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,23.39,29.58,16.13,0.0,5.7977,1.8,8.3
2021-10-06,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,24.13,30.6,19.14,0.0,5.6918,1.1,77.6
2021-10-07,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,23.6,31.41,17.93,0.0,5.7043,1.74,183.9
2021-10-08,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,23.63,31.46,17.81,0.0,5.6942,2.02,177.3
2021-10-09,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,24.07,31.06,18.09,0.0,5.6206,2.89,172.7
2021-10-10,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,26.57,32.22,22.4,5.17,4.3318,5.45,166.0
2021-10-11,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,25.66,29.48,22.44,8.71,4.2794,2.2,265.7
2021-10-12,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,26.25,29.62,22.5,0.26,4.5084,3.76,154.1
2021-10-13,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,26.82,31.87,23.63,0.61,4.9217,4.59,159.3
2021-10-14,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,24.87,28.04,22.85,16.97,0.9854,3.46,176.0
2021-10-15,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,25.49,31.36,19.21,2.4,4.416,3.1,295.3
2021-10-16,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,17.7,23.7,13.29,0.0,5.7139,4.43,13.1
2021-10-17,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,16.63,22.51,9.09,0.0,4.8754,1.79,49.1
2021-10-18,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,17.63,24.99,9.97,0.0,5.5546,2.0,112.0
2021-10-19,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,20.24,27.16,13.09,0.0,4.813,3.04,118.1
2021-10-20,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,23.57,30.8,17.93,0.0,4.1546,2.2,111.6
2021-10-21,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,24.91,31.05,19.75,0.0,4.3106,1.41,66.8
2021-10-22,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,24.04,30.44,18.72,0.01,4.2118,1.88,135.1
2021-10-23,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,23.25,27.99,20.55,3.33,2.477,3.17,150.1
2021-10-24,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,25.16,30.94,21.42,2.8,4.5852,2.96,158.0
2021-10-25,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,25.93,33.05,21.0,0.01,4.3138,1.89,191.0
2021-10-26,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,24.82,30.58,21.02,1.27,2.9186,3.87,149.6
2021-10-27,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,22.62,26.21,15.38,20.74,3.7306,5.11,250.4
2021-10-28,Houston_US,US Energy Hub; GEN_COASTAL; GEN_SOUTHEAST,29.7604,-95.3698,17.78,23.69,12.42,0.0,5.3746,7.04,304.8
